ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
48,11.0,2.0,8.0,9.0,6.0,12.0,9.0,5.0,8.0,10.0,8.0,13.0,414.0,10.0,7.0,fluidanimate
1845,1204.0,1013.0,1237.0,1140.0,1271.0,1207.0,1122.0,1146.0,1063.0,1124.0,1134.0,1159.0,1850.0,1187.0,1233.0,fluidanimate
739,235.0,14.0,240.0,172.0,225.0,281.0,258.0,217.0,216.0,240.0,238.0,227.0,678.0,249.0,241.0,fluidanimate
741,198.0,7.0,198.0,151.0,179.0,255.0,231.0,183.0,188.0,175.0,210.0,193.0,795.0,210.0,203.0,fluidanimate
754,225.0,17.0,241.0,188.0,235.0,260.0,242.0,211.0,194.0,189.0,264.0,228.0,635.0,241.0,234.0,fluidanimate
751,239.0,12.0,227.0,216.0,255.0,253.0,245.0,223.0,197.0,195.0,236.0,213.0,801.0,266.0,217.0,fluidanimate
765,240.0,16.0,239.0,207.0,208.0,268.0,276.0,212.0,219.0,214.0,247.0,216.0,734.0,272.0,249.0,fluidanimate
711,215.0,14.0,248.0,170.0,229.0,256.0,258.0,218.0,210.0,198.0,247.0,207.0,839.0,242.0,205.0,fluidanimate
739,231.0,13.0,222.0,185.0,233.0,262.0,245.0,198.0,195.0,214.0,232.0,207.0,692.0,239.0,205.0,fluidanimate
741,229.0,21.0,234.0,199.0,237.0,258.0,254.0,187.0,229.0,198.0,210.0,231.0,856.0,263.0,223.0,fluidanimate
683,231.0,17.0,231.0,179.0,221.0,261.0,245.0,207.0,194.0,176.0,239.0,246.0,667.0,242.0,207.0,fluidanimate
706,229.0,15.0,240.0,179.0,213.0,282.0,281.0,201.0,209.0,187.0,219.0,206.0,756.0,234.0,209.0,fluidanimate
701,227.0,15.0,239.0,184.0,218.0,269.0,241.0,193.0,199.0,183.0,210.0,227.0,700.0,247.0,245.0,fluidanimate
747,259.0,16.0,240.0,196.0,233.0,261.0,242.0,204.0,202.0,179.0,238.0,210.0,810.0,239.0,220.0,fluidanimate
750,245.0,21.0,271.0,231.0,272.0,288.0,277.0,251.0,224.0,209.0,261.0,238.0,705.0,269.0,259.0,fluidanimate
694,215.0,16.0,239.0,218.0,232.0,319.0,253.0,223.0,207.0,210.0,224.0,205.0,833.0,240.0,209.0,fluidanimate
766,219.0,17.0,248.0,182.0,256.0,276.0,249.0,214.0,205.0,202.0,247.0,224.0,744.0,237.0,236.0,fluidanimate
4841,12026.0,2027.0,11728.0,3243.0,11674.0,2831.0,11985.0,2968.0,11026.0,2559.0,11459.0,3115.0,11996.0,3084.0,11656.0,fluidanimate
7297,1233.0,38.0,1370.0,1748.0,1558.0,1304.0,1763.0,1096.0,1129.0,1127.0,1574.0,2404.0,2075.0,1320.0,1388.0,fluidanimate
1684,601.0,13.0,705.0,992.0,826.0,706.0,1215.0,647.0,641.0,619.0,853.0,597.0,1384.0,662.0,693.0,fluidanimate
6534,1118.0,35.0,1231.0,1678.0,1604.0,1199.0,1929.0,1171.0,1360.0,1382.0,1696.0,1142.0,2745.0,1304.0,2312.0,fluidanimate
1826,855.0,34.0,890.0,1147.0,1054.0,800.0,1645.0,765.0,797.0,781.0,1263.0,676.0,1693.0,841.0,893.0,fluidanimate
6592,1352.0,38.0,1452.0,1830.0,1650.0,2123.0,2016.0,1096.0,1883.0,1259.0,1628.0,1219.0,2214.0,1825.0,1447.0,fluidanimate
1734,820.0,55.0,927.0,1058.0,1916.0,684.0,1504.0,753.0,1103.0,781.0,1017.0,690.0,1560.0,2040.0,910.0,fluidanimate
6499,1192.0,65.0,1302.0,2310.0,1684.0,1243.0,1862.0,1245.0,1476.0,1288.0,2534.0,1212.0,2197.0,1432.0,1413.0,fluidanimate
2253,928.0,40.0,867.0,1178.0,995.0,764.0,1393.0,587.0,861.0,715.0,983.0,1314.0,1585.0,753.0,820.0,fluidanimate
6310,1302.0,40.0,1370.0,1666.0,2458.0,1600.0,1737.0,995.0,1139.0,1016.0,1579.0,1252.0,2018.0,2206.0,1289.0,fluidanimate
1600,894.0,34.0,1012.0,1168.0,1008.0,801.0,1389.0,664.0,843.0,737.0,1007.0,729.0,2288.0,793.0,1638.0,fluidanimate
6422,1229.0,40.0,1362.0,2244.0,1686.0,1261.0,2232.0,1174.0,1457.0,1295.0,1581.0,1236.0,2182.0,1453.0,1505.0,fluidanimate
2176,1796.0,40.0,878.0,1079.0,972.0,841.0,1428.0,927.0,792.0,754.0,1034.0,663.0,1572.0,777.0,847.0,fluidanimate
6382,1422.0,55.0,2048.0,1765.0,1718.0,1420.0,1930.0,1038.0,1343.0,1625.0,1792.0,1234.0,2064.0,1341.0,1843.0,fluidanimate
1810,783.0,35.0,827.0,1028.0,1384.0,1680.0,1396.0,674.0,1338.0,726.0,943.0,654.0,1555.0,713.0,844.0,fluidanimate
6638,1195.0,40.0,2057.0,1695.0,1623.0,1282.0,1963.0,1219.0,1393.0,1692.0,1652.0,1259.0,2409.0,1401.0,1372.0,fluidanimate
10056,9086.0,5900.0,9081.0,6850.0,9618.0,6619.0,9782.0,6946.0,8999.0,6454.0,8959.0,6757.0,9302.0,6669.0,9176.0,fluidanimate
4909,564.0,136.0,615.0,857.0,756.0,689.0,2144.0,878.0,607.0,695.0,735.0,1162.0,719.0,677.0,667.0,fluidanimate
3582,531.0,32.0,587.0,830.0,746.0,679.0,1479.0,552.0,585.0,542.0,699.0,591.0,703.0,664.0,613.0,fluidanimate
4867,618.0,126.0,627.0,816.0,784.0,690.0,1932.0,592.0,591.0,895.0,754.0,614.0,766.0,661.0,941.0,fluidanimate
3749,637.0,119.0,663.0,911.0,1082.0,877.0,1646.0,627.0,650.0,925.0,978.0,715.0,839.0,980.0,678.0,fluidanimate
5139,608.0,104.0,638.0,976.0,721.0,774.0,2312.0,658.0,668.0,812.0,987.0,627.0,808.0,769.0,676.0,fluidanimate
3643,568.0,150.0,641.0,1044.0,858.0,753.0,1611.0,680.0,781.0,750.0,861.0,695.0,783.0,1642.0,654.0,fluidanimate
4864,677.0,200.0,648.0,1182.0,791.0,798.0,1897.0,623.0,613.0,702.0,1354.0,673.0,759.0,695.0,707.0,fluidanimate
4036,891.0,123.0,705.0,956.0,783.0,797.0,1541.0,624.0,628.0,736.0,754.0,1326.0,837.0,766.0,752.0,fluidanimate
4877,635.0,123.0,663.0,911.0,838.0,1023.0,2170.0,619.0,557.0,635.0,720.0,657.0,644.0,1091.0,616.0,fluidanimate
3619,673.0,120.0,947.0,1288.0,909.0,891.0,1563.0,678.0,764.0,760.0,1046.0,777.0,1025.0,878.0,1172.0,fluidanimate
4827,674.0,101.0,695.0,1375.0,906.0,803.0,2252.0,559.0,747.0,757.0,666.0,594.0,767.0,729.0,709.0,fluidanimate
3812,938.0,95.0,684.0,899.0,737.0,805.0,1655.0,1015.0,611.0,702.0,799.0,683.0,793.0,771.0,725.0,fluidanimate
4964,601.0,136.0,633.0,837.0,736.0,738.0,2086.0,657.0,541.0,814.0,709.0,649.0,664.0,679.0,658.0,fluidanimate
3627,549.0,140.0,622.0,989.0,825.0,1521.0,1502.0,623.0,737.0,758.0,746.0,652.0,716.0,800.0,669.0,fluidanimate
4930,598.0,116.0,730.0,840.0,710.0,806.0,1938.0,664.0,533.0,938.0,745.0,664.0,762.0,711.0,624.0,fluidanimate
5636,3089.0,3334.0,3180.0,3861.0,3188.0,3710.0,3349.0,3930.0,3058.0,3708.0,3016.0,3761.0,3038.0,3749.0,3245.0,fluidanimate
1698,344.0,75.0,359.0,363.0,354.0,349.0,553.0,355.0,289.0,351.0,320.0,986.0,323.0,331.0,361.0,fluidanimate
2057,359.0,16.0,367.0,391.0,411.0,353.0,605.0,375.0,432.0,393.0,385.0,441.0,320.0,439.0,443.0,fluidanimate
1724,337.0,54.0,320.0,385.0,437.0,310.0,466.0,345.0,331.0,384.0,332.0,337.0,389.0,344.0,702.0,fluidanimate
2201,427.0,55.0,518.0,469.0,482.0,437.0,1258.0,498.0,480.0,465.0,416.0,477.0,431.0,503.0,417.0,fluidanimate
1773,353.0,55.0,385.0,412.0,320.0,358.0,615.0,359.0,393.0,401.0,383.0,372.0,430.0,378.0,318.0,fluidanimate
2030,421.0,93.0,392.0,464.0,482.0,465.0,675.0,507.0,475.0,500.0,408.0,531.0,434.0,1025.0,449.0,fluidanimate
1711,379.0,128.0,352.0,1352.0,425.0,456.0,526.0,417.0,366.0,465.0,1217.0,414.0,422.0,396.0,355.0,fluidanimate
2286,568.0,80.0,411.0,503.0,486.0,498.0,692.0,449.0,532.0,538.0,432.0,946.0,428.0,518.0,468.0,fluidanimate
1680,323.0,115.0,340.0,345.0,562.0,475.0,563.0,321.0,322.0,371.0,339.0,368.0,337.0,956.0,341.0,fluidanimate
2035,451.0,120.0,634.0,551.0,542.0,500.0,660.0,434.0,474.0,497.0,526.0,478.0,770.0,541.0,1131.0,fluidanimate
1680,319.0,69.0,404.0,637.0,378.0,380.0,1207.0,324.0,374.0,409.0,314.0,333.0,418.0,405.0,373.0,fluidanimate
2119,884.0,75.0,468.0,476.0,425.0,537.0,674.0,802.0,478.0,476.0,515.0,403.0,471.0,546.0,459.0,fluidanimate
1663,290.0,48.0,412.0,346.0,351.0,351.0,535.0,329.0,295.0,498.0,431.0,290.0,354.0,354.0,360.0,fluidanimate
2147,399.0,138.0,417.0,468.0,435.0,1046.0,646.0,494.0,918.0,513.0,446.0,438.0,454.0,505.0,494.0,fluidanimate
1796,340.0,125.0,590.0,373.0,325.0,409.0,556.0,424.0,327.0,998.0,361.0,396.0,439.0,356.0,357.0,fluidanimate
1685,1212.0,799.0,1064.0,1290.0,1054.0,1142.0,1142.0,1444.0,1058.0,1191.0,1022.0,1308.0,1080.0,1335.0,1071.0,fluidanimate
619,259.0,71.0,222.0,220.0,232.0,277.0,231.0,235.0,196.0,274.0,200.0,1564.0,213.0,291.0,219.0,fluidanimate
732,387.0,5.0,322.0,407.0,315.0,367.0,298.0,274.0,278.0,294.0,316.0,437.0,393.0,484.0,352.0,fluidanimate
598,234.0,61.0,173.0,197.0,187.0,235.0,222.0,201.0,183.0,219.0,227.0,269.0,205.0,292.0,1211.0,fluidanimate
772,367.0,37.0,339.0,415.0,280.0,346.0,1364.0,422.0,352.0,383.0,383.0,390.0,354.0,450.0,381.0,fluidanimate
542,226.0,6.0,207.0,204.0,145.0,216.0,275.0,161.0,174.0,226.0,182.0,173.0,228.0,229.0,233.0,fluidanimate
778,338.0,84.0,364.0,463.0,329.0,467.0,399.0,348.0,334.0,384.0,376.0,431.0,395.0,1818.0,358.0,fluidanimate
637,182.0,91.0,226.0,1589.0,169.0,295.0,262.0,294.0,206.0,306.0,1216.0,264.0,232.0,310.0,273.0,fluidanimate
1243,337.0,45.0,336.0,403.0,289.0,426.0,408.0,443.0,404.0,397.0,385.0,1037.0,337.0,485.0,395.0,fluidanimate
566,230.0,57.0,198.0,196.0,526.0,247.0,211.0,211.0,172.0,203.0,214.0,206.0,153.0,858.0,215.0,fluidanimate
808,368.0,60.0,391.0,385.0,364.0,412.0,375.0,381.0,337.0,325.0,437.0,450.0,908.0,460.0,1080.0,fluidanimate
506,161.0,33.0,187.0,193.0,174.0,170.0,926.0,195.0,183.0,193.0,222.0,170.0,157.0,213.0,180.0,fluidanimate
779,1496.0,69.0,390.0,443.0,343.0,380.0,382.0,786.0,400.0,426.0,414.0,415.0,385.0,491.0,364.0,fluidanimate
561,207.0,21.0,212.0,189.0,218.0,157.0,194.0,192.0,185.0,467.0,188.0,234.0,200.0,194.0,171.0,fluidanimate
898,383.0,98.0,404.0,418.0,379.0,1698.0,360.0,379.0,750.0,402.0,457.0,528.0,435.0,478.0,415.0,fluidanimate
576,165.0,57.0,728.0,225.0,208.0,192.0,231.0,212.0,191.0,582.0,213.0,259.0,233.0,202.0,201.0,fluidanimate
766,480.0,176.0,445.0,415.0,439.0,286.0,542.0,283.0,343.0,479.0,428.0,312.0,452.0,475.0,449.0,fluidanimate
285,88.0,18.0,87.0,142.0,126.0,122.0,223.0,64.0,72.0,91.0,160.0,262.0,124.0,100.0,119.0,fluidanimate
214,105.0,4.0,120.0,197.0,193.0,153.0,286.0,38.0,79.0,89.0,221.0,150.0,174.0,113.0,155.0,fluidanimate
233,93.0,13.0,84.0,146.0,145.0,87.0,220.0,52.0,99.0,73.0,146.0,111.0,92.0,80.0,348.0,fluidanimate
225,130.0,6.0,90.0,149.0,172.0,115.0,301.0,66.0,127.0,110.0,228.0,112.0,136.0,148.0,186.0,fluidanimate
261,108.0,7.0,91.0,90.0,119.0,87.0,224.0,69.0,136.0,98.0,149.0,82.0,107.0,132.0,136.0,fluidanimate
251,95.0,11.0,128.0,113.0,167.0,125.0,294.0,56.0,119.0,142.0,200.0,97.0,180.0,433.0,196.0,fluidanimate
238,100.0,19.0,92.0,178.0,133.0,125.0,169.0,78.0,71.0,118.0,428.0,88.0,93.0,172.0,118.0,fluidanimate
277,86.0,9.0,115.0,136.0,151.0,157.0,256.0,45.0,102.0,127.0,170.0,166.0,148.0,135.0,169.0,fluidanimate
199,75.0,10.0,85.0,114.0,169.0,105.0,189.0,48.0,58.0,73.0,84.0,109.0,76.0,176.0,106.0,fluidanimate
359,137.0,26.0,131.0,195.0,193.0,148.0,326.0,55.0,94.0,132.0,162.0,149.0,324.0,295.0,547.0,fluidanimate
193,122.0,8.0,100.0,149.0,165.0,98.0,416.0,59.0,72.0,82.0,146.0,108.0,98.0,113.0,128.0,fluidanimate
211,292.0,15.0,122.0,159.0,147.0,118.0,331.0,55.0,114.0,100.0,213.0,127.0,144.0,159.0,172.0,fluidanimate
245,108.0,7.0,86.0,92.0,99.0,99.0,238.0,49.0,69.0,108.0,154.0,79.0,106.0,145.0,145.0,fluidanimate
428,103.0,14.0,104.0,131.0,127.0,333.0,297.0,55.0,109.0,104.0,239.0,103.0,166.0,156.0,151.0,fluidanimate
282,80.0,20.0,90.0,145.0,108.0,140.0,220.0,59.0,60.0,325.0,168.0,58.0,99.0,106.0,119.0,fluidanimate
241,90.0,50.0,113.0,161.0,114.0,98.0,434.0,122.0,123.0,52.0,82.0,48.0,70.0,143.0,132.0,fluidanimate
60,9.0,4.0,15.0,60.0,16.0,20.0,187.0,11.0,9.0,13.0,12.0,9.0,13.0,23.0,13.0,fluidanimate
43,2.0,1.0,2.0,44.0,8.0,15.0,334.0,2.0,1.0,1.0,4.0,1.0,5.0,17.0,6.0,fluidanimate
73,11.0,5.0,9.0,55.0,11.0,26.0,138.0,10.0,7.0,10.0,8.0,8.0,9.0,19.0,9.0,fluidanimate
67,15.0,7.0,17.0,54.0,16.0,93.0,355.0,13.0,15.0,12.0,18.0,18.0,17.0,52.0,28.0,fluidanimate
69,5.0,3.0,9.0,56.0,8.0,17.0,172.0,8.0,9.0,6.0,10.0,10.0,10.0,20.0,10.0,fluidanimate
34,3.0,0.0,4.0,55.0,7.0,12.0,310.0,4.0,3.0,7.0,5.0,5.0,7.0,31.0,7.0,fluidanimate
52,6.0,1.0,5.0,50.0,10.0,16.0,139.0,2.0,1.0,7.0,10.0,6.0,6.0,24.0,7.0,fluidanimate
72,9.0,3.0,11.0,55.0,9.0,18.0,327.0,6.0,4.0,12.0,12.0,5.0,13.0,25.0,12.0,fluidanimate
72,11.0,3.0,15.0,59.0,12.0,18.0,179.0,10.0,10.0,7.0,11.0,10.0,12.0,25.0,14.0,fluidanimate
37,6.0,2.0,10.0,56.0,10.0,23.0,281.0,3.0,4.0,8.0,8.0,5.0,9.0,27.0,14.0,fluidanimate
45,4.0,3.0,4.0,43.0,7.0,10.0,195.0,5.0,6.0,7.0,4.0,6.0,7.0,19.0,12.0,fluidanimate
39,5.0,1.0,10.0,60.0,11.0,30.0,317.0,7.0,8.0,9.0,11.0,7.0,9.0,39.0,14.0,fluidanimate
50,9.0,2.0,8.0,50.0,6.0,13.0,183.0,5.0,7.0,8.0,7.0,7.0,9.0,21.0,15.0,fluidanimate
65,8.0,7.0,9.0,75.0,10.0,55.0,330.0,8.0,10.0,4.0,7.0,8.0,8.0,51.0,10.0,fluidanimate
77,8.0,2.0,10.0,80.0,12.0,41.0,157.0,5.0,6.0,8.0,11.0,8.0,10.0,32.0,15.0,fluidanimate
1690,689.0,586.0,718.0,1419.0,814.0,1038.0,887.0,1329.0,559.0,938.0,624.0,963.0,618.0,1113.0,801.0,fluidanimate
897,185.0,49.0,259.0,345.0,231.0,224.0,308.0,287.0,177.0,272.0,240.0,627.0,220.0,270.0,230.0,fluidanimate
669,299.0,2.0,359.0,651.0,402.0,326.0,474.0,353.0,354.0,296.0,344.0,335.0,352.0,342.0,371.0,fluidanimate
475,237.0,39.0,216.0,313.0,271.0,310.0,285.0,294.0,256.0,281.0,245.0,282.0,735.0,272.0,385.0,fluidanimate
810,387.0,31.0,437.0,715.0,461.0,513.0,633.0,461.0,437.0,434.0,840.0,446.0,449.0,496.0,477.0,fluidanimate
508,269.0,45.0,251.0,491.0,280.0,356.0,406.0,337.0,629.0,358.0,261.0,338.0,250.0,458.0,234.0,fluidanimate
642,393.0,18.0,377.0,729.0,455.0,433.0,582.0,415.0,468.0,420.0,394.0,474.0,437.0,728.0,418.0,fluidanimate
349,265.0,45.0,223.0,522.0,342.0,281.0,317.0,229.0,261.0,341.0,578.0,273.0,242.0,317.0,265.0,fluidanimate
853,378.0,34.0,363.0,687.0,455.0,436.0,540.0,328.0,429.0,427.0,432.0,556.0,397.0,463.0,448.0,fluidanimate
301,224.0,22.0,202.0,290.0,365.0,213.0,303.0,195.0,255.0,230.0,278.0,269.0,202.0,436.0,225.0,fluidanimate
669,426.0,54.0,433.0,772.0,457.0,516.0,508.0,366.0,415.0,444.0,416.0,376.0,636.0,530.0,977.0,fluidanimate
367,304.0,20.0,269.0,808.0,287.0,298.0,392.0,231.0,313.0,303.0,250.0,276.0,316.0,330.0,307.0,fluidanimate
833,870.0,85.0,429.0,774.0,435.0,515.0,537.0,930.0,422.0,476.0,457.0,453.0,447.0,524.0,514.0,fluidanimate
423,245.0,7.0,342.0,326.0,226.0,325.0,310.0,243.0,271.0,364.0,263.0,270.0,257.0,321.0,287.0,fluidanimate
768,366.0,90.0,411.0,793.0,428.0,1268.0,507.0,495.0,861.0,512.0,404.0,434.0,432.0,435.0,458.0,fluidanimate
460,222.0,35.0,454.0,401.0,254.0,288.0,358.0,294.0,247.0,563.0,241.0,318.0,263.0,258.0,279.0,fluidanimate
2069,968.0,937.0,964.0,1475.0,1108.0,1376.0,1012.0,1737.0,940.0,1372.0,1013.0,1488.0,974.0,1444.0,1043.0,fluidanimate
580,434.0,55.0,400.0,416.0,441.0,384.0,353.0,404.0,385.0,388.0,378.0,1467.0,375.0,401.0,431.0,fluidanimate
999,586.0,6.0,475.0,505.0,548.0,480.0,509.0,446.0,592.0,484.0,532.0,629.0,522.0,517.0,507.0,fluidanimate
611,464.0,41.0,372.0,381.0,404.0,344.0,314.0,315.0,378.0,368.0,382.0,435.0,389.0,431.0,1257.0,fluidanimate
982,552.0,48.0,524.0,591.0,510.0,450.0,496.0,536.0,635.0,561.0,1531.0,604.0,582.0,576.0,505.0,fluidanimate
683,404.0,22.0,332.0,511.0,387.0,370.0,335.0,348.0,412.0,425.0,394.0,414.0,492.0,394.0,386.0,fluidanimate
1016,553.0,21.0,541.0,621.0,549.0,605.0,553.0,557.0,536.0,572.0,566.0,535.0,615.0,1257.0,547.0,fluidanimate
634,379.0,28.0,366.0,427.0,374.0,436.0,332.0,379.0,308.0,437.0,808.0,365.0,418.0,425.0,425.0,fluidanimate
1350,477.0,37.0,466.0,597.0,533.0,598.0,512.0,603.0,632.0,581.0,537.0,1245.0,545.0,586.0,559.0,fluidanimate
638,339.0,45.0,341.0,434.0,528.0,357.0,334.0,383.0,343.0,350.0,385.0,426.0,308.0,888.0,391.0,fluidanimate
974,497.0,57.0,546.0,528.0,587.0,571.0,550.0,581.0,558.0,512.0,571.0,533.0,885.0,547.0,1288.0,fluidanimate
639,357.0,34.0,385.0,1062.0,370.0,362.0,546.0,352.0,335.0,329.0,412.0,363.0,372.0,347.0,439.0,fluidanimate
1084,1615.0,64.0,602.0,675.0,592.0,500.0,626.0,1011.0,673.0,539.0,664.0,589.0,639.0,617.0,555.0,fluidanimate
657,409.0,25.0,440.0,473.0,426.0,361.0,415.0,438.0,444.0,580.0,440.0,434.0,469.0,450.0,455.0,fluidanimate
1124,566.0,47.0,567.0,552.0,587.0,1508.0,636.0,653.0,942.0,561.0,661.0,616.0,677.0,560.0,554.0,fluidanimate
704,407.0,47.0,748.0,392.0,376.0,396.0,359.0,401.0,354.0,836.0,388.0,516.0,429.0,388.0,421.0,fluidanimate
8985,15535.0,5917.0,15630.0,7745.0,15680.0,6957.0,15748.0,6776.0,15106.0,6859.0,16553.0,6579.0,15228.0,6732.0,15457.0,fluidanimate
7113,1357.0,85.0,1492.0,1528.0,1584.0,2330.0,1365.0,1575.0,1297.0,1237.0,1548.0,2748.0,1551.0,1422.0,1490.0,fluidanimate
2111,754.0,77.0,846.0,857.0,896.0,1060.0,865.0,687.0,753.0,683.0,829.0,647.0,808.0,758.0,875.0,fluidanimate
6957,1322.0,106.0,1289.0,1609.0,1647.0,2807.0,1612.0,1357.0,1536.0,1827.0,1668.0,1273.0,1315.0,1435.0,2510.0,fluidanimate
2780,871.0,113.0,920.0,873.0,884.0,1160.0,1821.0,693.0,745.0,791.0,1196.0,680.0,852.0,829.0,867.0,fluidanimate
7367,1485.0,87.0,1513.0,1571.0,1650.0,2403.0,1472.0,1178.0,2019.0,1221.0,1564.0,1274.0,2009.0,1710.0,1464.0,fluidanimate
2077,777.0,86.0,1230.0,898.0,899.0,1023.0,823.0,703.0,702.0,1127.0,865.0,688.0,764.0,771.0,1087.0,fluidanimate
7381,1244.0,127.0,1294.0,2744.0,1604.0,2197.0,1473.0,1229.0,1429.0,1364.0,2732.0,1296.0,1425.0,1424.0,1411.0,fluidanimate
2205,1656.0,112.0,969.0,933.0,893.0,1111.0,780.0,664.0,738.0,815.0,807.0,1553.0,850.0,805.0,908.0,fluidanimate
6908,1392.0,113.0,1451.0,1546.0,2456.0,2149.0,1380.0,1068.0,1179.0,1198.0,1561.0,1276.0,2176.0,2529.0,1396.0,fluidanimate
2224,856.0,124.0,1448.0,1015.0,969.0,1737.0,918.0,793.0,828.0,737.0,926.0,735.0,887.0,860.0,2219.0,fluidanimate
7832,1279.0,83.0,1383.0,1962.0,1527.0,2212.0,2686.0,1207.0,1401.0,1358.0,1454.0,1224.0,1401.0,1563.0,1512.0,fluidanimate
2177,1727.0,76.0,904.0,907.0,787.0,1144.0,849.0,1131.0,741.0,770.0,848.0,650.0,851.0,781.0,871.0,fluidanimate
7131,1530.0,131.0,1543.0,1589.0,2245.0,2266.0,1468.0,1198.0,1834.0,1286.0,1652.0,1299.0,1621.0,2751.0,1551.0,fluidanimate
2212,876.0,142.0,927.0,1017.0,1256.0,1075.0,869.0,809.0,1656.0,926.0,840.0,656.0,1804.0,886.0,943.0,fluidanimate
6924,1329.0,140.0,2211.0,1605.0,1650.0,2587.0,1581.0,1492.0,1485.0,2407.0,1663.0,1339.0,1452.0,1522.0,1539.0,fluidanimate
1705,725.0,704.0,776.0,1253.0,898.0,1060.0,790.0,1037.0,636.0,1001.0,720.0,1049.0,796.0,1252.0,754.0,fluidanimate
494,268.0,27.0,281.0,380.0,271.0,388.0,314.0,210.0,218.0,298.0,367.0,665.0,351.0,366.0,302.0,fluidanimate
785,333.0,5.0,327.0,425.0,455.0,450.0,407.0,246.0,274.0,294.0,442.0,371.0,426.0,405.0,391.0,fluidanimate
510,304.0,28.0,282.0,414.0,332.0,291.0,270.0,181.0,218.0,292.0,350.0,305.0,325.0,357.0,924.0,fluidanimate
803,399.0,31.0,395.0,577.0,480.0,423.0,402.0,289.0,355.0,416.0,943.0,368.0,396.0,464.0,514.0,fluidanimate
565,297.0,14.0,282.0,395.0,262.0,301.0,295.0,215.0,248.0,337.0,329.0,235.0,279.0,356.0,369.0,fluidanimate
813,388.0,36.0,491.0,539.0,450.0,502.0,446.0,263.0,352.0,406.0,514.0,319.0,509.0,1470.0,493.0,fluidanimate
495,262.0,26.0,303.0,315.0,278.0,357.0,303.0,204.0,204.0,355.0,609.0,229.0,268.0,371.0,323.0,fluidanimate
934,348.0,20.0,375.0,484.0,470.0,497.0,445.0,295.0,339.0,393.0,484.0,526.0,396.0,447.0,443.0,fluidanimate
409,259.0,19.0,224.0,371.0,388.0,345.0,274.0,192.0,190.0,245.0,285.0,265.0,243.0,525.0,301.0,fluidanimate
668,348.0,23.0,402.0,500.0,452.0,431.0,330.0,239.0,276.0,368.0,498.0,378.0,597.0,433.0,750.0,fluidanimate
429,306.0,32.0,273.0,585.0,352.0,310.0,480.0,162.0,239.0,275.0,353.0,274.0,264.0,288.0,334.0,fluidanimate
780,879.0,28.0,424.0,581.0,483.0,418.0,393.0,352.0,416.0,389.0,530.0,372.0,413.0,486.0,410.0,fluidanimate
527,277.0,13.0,289.0,380.0,344.0,339.0,331.0,157.0,237.0,417.0,364.0,256.0,323.0,373.0,341.0,fluidanimate
887,421.0,40.0,493.0,528.0,488.0,1443.0,463.0,294.0,554.0,413.0,590.0,329.0,532.0,469.0,500.0,fluidanimate
491,224.0,26.0,519.0,321.0,316.0,363.0,361.0,214.0,221.0,457.0,393.0,233.0,317.0,323.0,295.0,fluidanimate
417,204.0,169.0,216.0,697.0,304.0,194.0,140.0,222.0,162.0,139.0,169.0,187.0,222.0,220.0,270.0,fluidanimate
115,14.0,12.0,50.0,304.0,124.0,38.0,12.0,16.0,23.0,13.0,52.0,16.0,77.0,20.0,76.0,fluidanimate
92,7.0,2.0,59.0,464.0,109.0,43.0,6.0,5.0,12.0,6.0,72.0,10.0,101.0,9.0,82.0,fluidanimate
86,17.0,8.0,45.0,323.0,123.0,38.0,9.0,15.0,25.0,21.0,66.0,16.0,57.0,21.0,146.0,fluidanimate
132,15.0,9.0,54.0,461.0,170.0,36.0,15.0,15.0,39.0,13.0,99.0,18.0,105.0,20.0,88.0,fluidanimate
93,6.0,5.0,51.0,351.0,115.0,40.0,12.0,10.0,49.0,14.0,89.0,18.0,81.0,19.0,81.0,fluidanimate
76,5.0,2.0,64.0,468.0,119.0,21.0,5.0,5.0,12.0,7.0,70.0,8.0,90.0,4.0,63.0,fluidanimate
79,9.0,5.0,46.0,337.0,104.0,33.0,7.0,10.0,20.0,7.0,81.0,15.0,90.0,11.0,58.0,fluidanimate
121,14.0,7.0,52.0,463.0,123.0,34.0,14.0,13.0,17.0,13.0,69.0,13.0,125.0,16.0,60.0,fluidanimate
78,17.0,5.0,48.0,321.0,122.0,29.0,14.0,16.0,20.0,16.0,47.0,19.0,63.0,15.0,56.0,fluidanimate
80,10.0,2.0,41.0,461.0,114.0,28.0,14.0,12.0,21.0,10.0,68.0,17.0,159.0,18.0,76.0,fluidanimate
53,5.0,2.0,34.0,286.0,100.0,22.0,3.0,5.0,15.0,8.0,62.0,9.0,76.0,10.0,64.0,fluidanimate
102,5.0,6.0,47.0,512.0,135.0,40.0,7.0,12.0,29.0,7.0,82.0,11.0,87.0,16.0,83.0,fluidanimate
69,9.0,4.0,51.0,325.0,100.0,29.0,9.0,9.0,14.0,7.0,79.0,16.0,77.0,16.0,86.0,fluidanimate
115,9.0,9.0,38.0,454.0,109.0,30.0,11.0,10.0,49.0,10.0,79.0,13.0,111.0,13.0,68.0,fluidanimate
102,7.0,3.0,45.0,305.0,136.0,37.0,13.0,11.0,40.0,9.0,64.0,14.0,68.0,18.0,84.0,fluidanimate
